变量名,type,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,icon,title,title_tw,title_en,title_vn,title_kr,title_pt,title_th,targetType,targetArg,targetArg2,targetDisplay,levelReq,vipReq,vipReq_tw,vipReq_en,vipReq_kr,languages,sortWeight,group,rankInGroup,point,awardArgs,goToPanel
默认值,0,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",1,,,"""""",1,0,0,0,0,<cn;tw;en;vn;th;kr;pt>,0,0,0,0,{},
任务ID,任务类型,任务描述,任务描述,任务描述,任务描述_越南,任务描述_韩,任务描述_韩,任务描述_韩,任务图标,任务标题,任务标题,任务标题,任务标题_越南,任务标题_韩,任务标题_韩,任务标题_韩,任务目标类型,任务目标参数,任务目标参数2,任务目标显示参数,等级限制,vip限制,vip限制,vip限制,vip限制,语言区域,顺序,任务组,任务组排序,活跃度点数,奖励物品表,前往类型枚举:5位数关卡ID-关卡10000为主线不限关10100为主线第一章20000为困难不限关  gainWay获得途径   shop商店activity活动界面roleLogo头像界面figure个人形象界面gainGold点金界面recharge充值界面gainStamina购买体力friend好友界面cardBag背包界面strengthen还有培养界面handbook图鉴界面任意英文-数字表示其页签
1234,0,1个精灵升至紫+4品质,1個精靈升至紫+4品質,Upgrade 1 Pokémon to Epic+4,Nâng cấp 1 Pokémon lên Sử thi+4,포켓몬 1마리 보라색+4 등급 달성,Melhorar 1 Pokémon para Épico+4,อัปเกรดโปเกมอน 1 ตัวเป็น Epic+4,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,13,1,1,1,0,0,0,0,,0,1200,33,0,{gold=3000;5000=3},strengthen-advance
1235,0,3个精灵升至紫+4品质,3個精靈升至紫+4品質,Upgrade 3 Pokémons to Epic+4,Nâng cấp 3 Pokémon lên Sử thi+4,포켓몬 3마리 보라색+4 등급 달성,Melhorar 3 Pokémons para Épico+4,อัปเกรดโปเกมอน 3 ตัวเป็น Epic+4,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,13,3,3,1,0,0,0,0,,0,1200,34,0,{gold=3000;5000=3},strengthen-advance
1236,0,6个精灵升至紫+4品质,6個精靈升至紫+4品質,Upgrade 6 Pokémons to Epic+4,Nâng cấp 6 Pokémon lên Sử thi+4,포켓몬 6마리 보라색+4 등급 달성,Melhorar 6 Pokémons para Épico+4,อัปเกรดโปเกมอน 6 ตัวเป็น Epic+4,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,13,6,6,1,0,0,0,0,,0,1200,35,0,{gold=3000;5000=3},strengthen-advance
1237,0,1个精灵升至橙色品质,1個精靈升至橙色品質,Upgrade 1 Pokémon to Legendary,Nâng cấp 1 Pokémon lên Huyền thoại,포켓몬 1마리 주황색 등급 달성,Melhorar 1 Pokémon para Lendário,อัปเกรดโปเกมอน 1 ตัวเป็น Legendary,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,14,1,1,1,0,0,0,0,,0,1200,36,0,{gold=3000;5000=3},strengthen-advance
1238,0,3个精灵升至橙色品质,3個精靈升至橙色品質,Upgrade 3 Pokémons to Legendary,Nâng cấp 3 Pokémon lên Huyền thoại,포켓몬 3마리 주황색 등급 달성,Melhorar 3 Pokémons para Lendário,อัปเกรดโปเกมอน 3 ตัวเป็น Legendary,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,14,3,3,1,0,0,0,0,,0,1200,37,0,{gold=3000;5000=3},strengthen-advance
1239,0,6个精灵升至橙色品质,6個精靈升至橙色品質,Upgrade 6 Pokémons to Legendary,Nâng cấp 6 Pokémon lên Huyền thoại,포켓몬 6마리 주황색 등급 달성,Melhorar 6 Pokémons para Lendário,อัปเกรดโปเกมอน 6 ตัวเป็น Legendary,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,14,6,6,1,0,0,0,0,,0,1200,38,0,{gold=3000;5000=3},strengthen-advance
1240,0,1个精灵升至橙+1品质,1個精靈升至橙+1品質,Upgrade 1 Pokémon to Legendary+1,Nâng cấp 1 Pokémon lên Huyền thoại+1,포켓몬 1마리 주황색+1 등급 달성,Melhorar 1 Pokémon para Lendário+1,อัปเกรดโปเกมอน 1 ตัวเป็น Legendary+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,15,1,1,1,0,0,0,0,,0,1200,39,0,{gold=3000;5000=3},strengthen-advance
1241,0,3个精灵升至橙+1品质,3個精靈升至橙+1品質,Upgrade 3 Pokémons to Legendary+1,Nâng cấp 3 Pokémon lên Huyền thoại+1,포켓몬 3마리 주황색+1 등급 달성,Melhorar 3 Pokémons para Lendário+1,อัปเกรดโปเกมอน 3 ตัวเป็น Legendary+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,15,3,3,1,0,0,0,0,,0,1200,40,0,{gold=3000;5000=3},strengthen-advance
1242,0,6个精灵升至橙+1品质,6個精靈升至橙+1品質,Upgrade 6 Pokémons to Legendary+1,Nâng cấp 6 Pokémon lên Huyền thoại+1,포켓몬 6마리 주황색+1 등급 달성,Melhorar 6 Pokémons para Lendário+1,อัปเกรดโปเกมอน 6 ตัวเป็น Legendary+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,15,6,6,1,0,0,0,0,,0,1200,41,0,{gold=3000;5000=3},strengthen-advance
1243,0,1个精灵升至橙+2品质,1個精靈升至橙+2品質,Upgrade 1 Pokémon to Legendary+2,Nâng cấp 1 Pokémon lên Huyền thoại+2,포켓몬 1마리 주황색+2 등급 달성,Melhorar 1 Pokémon para Lendário+2,อัปเกรดโปเกมอน 1 ตัวเป็น Legendary+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,16,1,1,1,0,0,0,0,,0,1200,42,0,{gold=3000;5000=3},strengthen-advance
1244,0,3个精灵升至橙+2品质,3個精靈升至橙+2品質,Upgrade 3 Pokémons to Legendary+2,Nâng cấp 3 Pokémon lên Huyền thoại+2,포켓몬 3마리 주황색+2 등급 달성,Melhorar 3 Pokémons para Lendário+2,อัปเกรดโปเกมอน 3 ตัวเป็น Legendary+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,16,3,3,1,0,0,0,0,,0,1200,43,0,{gold=3000;5000=3},strengthen-advance
1245,0,6个精灵升至橙+2品质,6個精靈升至橙+2品質,Upgrade 6 Pokémons to Legendary+2,Nâng cấp 6 Pokémon lên Huyền thoại+2,포켓몬 6마리 주황색+2 등급 달성,Melhorar 6 Pokémons para Lendário+2,อัปเกรดโปเกมอน 6 ตัวเป็น Legendary+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,16,6,6,1,0,0,0,0,,0,1200,44,0,{gold=3000;5000=3},strengthen-advance
1246,0,1个精灵升至橙+3品质,1個精靈升至橙+3品質,Upgrade 1 Pokémon to Legendary+3,Nâng cấp 1 Pokémon lên Huyền thoại+3,포켓몬 1마리 주황색+3 등급 달성,Melhorar 1 Pokémon para Lendário+3,อัปเกรดโปเกมอน 1 ตัวเป็น Legendary+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,17,1,1,1,0,0,0,0,,0,1200,45,0,{gold=3000;5000=3},strengthen-advance
1247,0,3个精灵升至橙+3品质,3個精靈升至橙+3品質,Upgrade 3 Pokémons to Legendary+3,Nâng cấp 3 Pokémon lên Huyền thoại+3,포켓몬 3마리 주황색+3 등급 달성,Melhorar 3 Pokémons para Lendário+3,อัปเกรดโปเกมอน 3 ตัวเป็น Legendary+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,17,3,3,1,0,0,0,0,,0,1200,46,0,{gold=3000;5000=3},strengthen-advance
1248,0,6个精灵升至橙+3品质,6個精靈升至橙+3品質,Upgrade 6 Pokémons to Legendary+3,Nâng cấp 6 Pokémon lên Huyền thoại+3,포켓몬 6마리 주황색+3 등급 달성,Melhorar 6 Pokémons para Lendário+3,อัปเกรดโปเกมอน 6 ตัวเป็น Legendary+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,17,6,6,1,0,0,0,0,,0,1200,47,0,{gold=3000;5000=3},strengthen-advance
1249,0,1个精灵升至橙+4品质,1個精靈升至橙+4品質,Upgrade 1 Pokémon to Legendary+4,Nâng cấp 1 Pokémon lên Huyền thoại+4,포켓몬 1마리 주황색+4 등급 달성,Melhorar 1 Pokémon para Lendário+4,อัปเกรดโปเกมอน 1 ตัวเป็น Legendary+4,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,18,1,1,1,0,0,0,0,,0,1200,48,0,{gold=3000;5000=3},strengthen-advance
1250,0,3个精灵升至橙+4品质,3個精靈升至橙+4品質,Upgrade 3 Pokémons to Legendary+4,Nâng cấp 3 Pokémon lên Huyền thoại+4,포켓몬 3마리 주황색+4 등급 달성,Melhorar 3 Pokémons para Lendário+4,อัปเกรดโปเกมอน 3 ตัวเป็น Legendary+4,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,18,3,3,1,0,0,0,0,,0,1200,49,0,{gold=3000;5000=3},strengthen-advance
1251,0,6个精灵升至橙+4品质,6個精靈升至橙+4品質,Upgrade 6 Pokémons to Legendary+4,Nâng cấp 6 Pokémon lên Huyền thoại+4,포켓몬 6마리 주황색+4 등급 달성,Melhorar 6 Pokémons para Lendário+4,อัปเกรดโปเกมอน 6 ตัวเป็น Legendary+4,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,18,6,6,1,0,0,0,0,,0,1200,50,0,{gold=3000;5000=3},strengthen-advance
1252,0,1个精灵升至橙+5品质,1個精靈升至橙+5品質,Upgrade 1 Pokémon to Legendary+5,Nâng cấp 1 Pokémon lên Huyền thoại+5,포켓몬 1마리 주황색+5 등급 달성,Melhorar 1 Pokémon para Lendário+5,อัปเกรดโปเกมอน 1 ตัวเป็น Legendary+5,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,19,1,1,1,0,0,0,0,,0,1200,51,0,{gold=3000;5000=3},strengthen-advance
1253,0,3个精灵升至橙+5品质,3個精靈升至橙+5品質,Upgrade 3 Pokémons to Legendary+5,Nâng cấp 3 Pokémon lên Huyền thoại+5,포켓몬 3마리 주황색+5 등급 달성,Melhorar 3 Pokémons para Lendário+5,อัปเกรดโปเกมอน 3 ตัวเป็น Legendary+5,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,19,3,3,1,0,0,0,0,,0,1200,52,0,{gold=3000;5000=3},strengthen-advance
1254,0,6个精灵升至橙+5品质,6個精靈升至橙+5品質,Upgrade 6 Pokémons to Legendary+5,Nâng cấp 6 Pokémon lên Huyền thoại+5,포켓몬 6마리 주황색+5 등급 달성,Melhorar 6 Pokémons para Lendário+5,อัปเกรดโปเกมอน 6 ตัวเป็น Legendary+5,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,19,6,6,1,0,0,0,0,,0,1200,53,0,{gold=3000;5000=3},strengthen-advance
1255,0,1个精灵升至红色品质,1個精靈升至紅色品質,Upgrade 1 Pokémon to Marvel,Nâng cấp 1 Pokémon lên Marvel,포켓몬 1마리 빨간색 등급 달성,Melhorar 1 Pokémon para Maravilha,อัปเกรดโปเกมอน 1 ตัวเป็น Marvel,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,20,1,1,1,0,0,0,0,,0,1200,54,0,{gold=3000;5000=3},strengthen-advance
1256,0,3个精灵升至红色品质,3個精靈升至紅色品質,Upgrade 3 Pokémons to Marvel,Nâng cấp 3 Pokémon lên Marvel,포켓몬 3마리 빨간색 등급 달성,Melhorar 3 Pokémons para Maravilha,อัปเกรดโปเกมอน 3 ตัวเป็น Marvel,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,20,3,3,1,0,0,0,0,,0,1200,55,0,{gold=3000;5000=3},strengthen-advance
1257,0,6个精灵升至红色品质,6個精靈升至紅色品質,Upgrade 6 Pokémons to Marvel,Nâng cấp 6 Pokémon lên Marvel,포켓몬 6마리 빨간색 등급 달성,Melhorar 6 Pokémons para Maravilha,อัปเกรดโปเกมอน 6 ตัวเป็น Marvel,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,20,6,6,1,0,0,0,0,,0,1200,56,0,{gold=3000;5000=3},strengthen-advance
1258,0,1个精灵升至红色+1品质,1個精靈升至紅色+1品質,Upgrade 1 Pokémon to Marvel+1,Nâng cấp 1 Pokémon lên Marvel+1,포켓몬 1마리 빨간색+1 등급 달성,Melhorar 1 Pokémon para Maravilha+1,อัปเกรดโปเกมอน 1 ตัวเป็น Marvel+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,21,1,1,1,0,0,0,0,,0,1200,57,0,{gold=3000;5000=3},strengthen-advance
1259,0,3个精灵升至红色+1品质,3個精靈升至紅色+1品質,Upgrade 3 Pokémons to Marvel+1,Nâng cấp 3 Pokémon lên Marvel+1,포켓몬 3마리 빨간색+1 등급 달성,Melhorar 3 Pokémons para Maravilha+1,อัปเกรดโปเกมอน 3 ตัวเป็น Marvel+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,21,3,3,1,0,0,0,0,,0,1200,58,0,{gold=3000;5000=3},strengthen-advance
1260,0,6个精灵升至红色+1品质,6個精靈升至紅色+1品質,Upgrade 6 Pokémons to Marvel+1,Nâng cấp 6 Pokémon lên Marvel+1,포켓몬 6마리 빨간색+1 등급 달성,Melhorar 6 Pokémons para Maravilha+1,อัปเกรดโปเกมอน 6 ตัวเป็น Marvel+1,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,21,6,6,1,0,0,0,0,,0,1200,59,0,{gold=3000;5000=3},strengthen-advance
1261,0,1个精灵升至红色+2品质,1個精靈升至紅色+2品質,Upgrade 1 Pokémon to Marvel+2,Nâng cấp 1 Pokémon lên Marvel+2,포켓몬 1마리 빨간색+2 등급 달성,Melhorar 1 Pokémon para Maravilha+2,อัปเกรดโปเกมอน 1 ตัวเป็น Marvel+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,22,1,1,1,0,0,0,0,,0,1200,60,0,{gold=3000;5000=3},strengthen-advance
1262,0,3个精灵升至红色+2品质,3個精靈升至紅色+2品質,Upgrade 3 Pokémons to Marvel+2,Nâng cấp 3 Pokémon lên Marvel+2,포켓몬 3마리 빨간색+2 등급 달성,Melhorar 3 Pokémons para Maravilha+2,อัปเกรดโปเกมอน 3 ตัวเป็น Marvel+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,22,3,3,1,0,0,0,0,,0,1200,61,0,{gold=3000;5000=3},strengthen-advance
1263,0,6个精灵升至红色+2品质,6個精靈升至紅色+2品質,Upgrade 6 Pokémons to Marvel+2,Nâng cấp 6 Pokémon lên Marvel+2,포켓몬 6마리 빨간색+2 등급 달성,Melhorar 6 Pokémons para Maravilha+2,อัปเกรดโปเกมอน 6 ตัวเป็น Marvel+2,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,22,6,6,1,0,0,0,0,,0,1200,62,0,{gold=3000;5000=3},strengthen-advance
1264,0,1个精灵升至红色+3品质,1個精靈升至紅色+3品質,Upgrade 1 Pokémon to Marvel+3,Nâng cấp 1 Pokémon lên Marvel+3,포켓몬 1마리 빨간색+3 등급 달성,Melhorar 1 Pokémon para Maravilha+3,อัปเกรดโปเกมอน 1 ตัวเป็น Marvel+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,23,1,1,1,0,0,0,0,,0,1200,63,0,{gold=3000;5000=3},strengthen-advance
1265,0,3个精灵升至红色+3品质,3個精靈升至紅色+3品質,Upgrade 3 Pokémons to Marvel+3,Nâng cấp 3 Pokémon lên Marvel+3,포켓몬 3마리 빨간색+3 등급 달성,Melhorar 3 Pokémons para Maravilha+3,อัปเกรดโปเกมอน 3 ตัวเป็น Marvel+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,23,3,3,1,0,0,0,0,,0,1200,64,0,{gold=3000;5000=3},strengthen-advance
1266,0,6个精灵升至红色+3品质,6個精靈升至紅色+3品質,Upgrade 6 Pokémons to Marvel+3,Nâng cấp 6 Pokémon lên Marvel+3,포켓몬 6마리 빨간색+3 등급 달성,Melhorar 6 Pokémons para Maravilha+3,อัปเกรดโปเกมอน 6 ตัวเป็น Marvel+3,city/task/icon_ycl.png,增强实力,增強實力,Boost Power,Tăng cường,실력 증가,Boost Power,เสริมความแข็งแกร่ง,9,23,6,6,1,0,0,0,0,,0,1200,65,0,{gold=3000;5000=3},strengthen-advance
1301,0,获得3个精灵,獲得3個精靈,Get 3 Pokémons,Nhận 3 Pokémon,포켓몬 3마리 획득,Obter 3 Pokémons,รับโปเกมอน 3 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,3,,3,1,0,0,0,0,,0,1300,1,0,{gold=3000;12=10},drawCard
1302,0,获得6个精灵,獲得6個精靈,Get 6 Pokémons,Nhận 6 Pokémon,포켓몬 6마리 획득,Obter 6 Pokémons,รับโปเกมอน 6 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,6,,6,1,0,0,0,0,,0,1300,2,0,{gold=3500;12=10},drawCard
1303,0,获得9个精灵,獲得9個精靈,Get 9 Pokémons,Nhận 9 Pokémon,포켓몬 9마리 획득,Obter 9 Pokémons,รับโปเกมอน 9 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,9,,9,1,0,0,0,0,,0,1300,3,0,{gold=4000;12=10},drawCard
1304,0,获得12个精灵,獲得12個精靈,Get 12 Pokémons,Nhận 12 Pokémon,포켓몬 12마리 획득,Obter 12 Pokémons,รับโปเกมอน 12 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,12,,12,1,0,0,0,0,,0,1300,4,0,{gold=4500;12=10},drawCard
1305,0,获得15个精灵,獲得15個精靈,Get 15 Pokémons,Nhận 15 Pokémon,포켓몬 15마리 획득,Obter 15 Pokémons,รับโปเกมอน 15 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,15,,15,1,0,0,0,0,,0,1300,5,0,{gold=5000;12=10},drawCard
1306,0,获得20个精灵,獲得20個精靈,Get 20 Pokémons,Nhận 20 Pokémon,포켓몬 20마리 획득,Obter 20 Pokémons,รับโปเกมอน 20 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,20,,20,1,0,0,0,0,,0,1300,6,0,{gold=5500;12=10},drawCard
1307,0,获得25个精灵,獲得25個精靈,Get 25 Pokémons,Nhận 25 Pokémon,포켓몬 25마리 획득,Obter 25 Pokémons,รับโปเกมอน 25 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,25,,25,1,0,0,0,0,,0,1300,7,0,{gold=6000;12=10},drawCard
1308,0,获得30个精灵,獲得30個精靈,Get 30 Pokémons,Nhận 30 Pokémon,포켓몬 30마리 획득,Obter 30 Pokémons,รับโปเกมอน 30 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,30,,30,1,0,0,0,0,,0,1300,8,0,{gold=6500;12=10},drawCard
1309,0,获得35个精灵,獲得35個精靈,Get 35 Pokémons,Nhận 35 Pokémon,포켓몬 35마리 획득,Obter 35 Pokémons,รับโปเกมอน 35 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,35,,35,1,0,0,0,0,,0,1300,9,0,{13=10;gold=7000},drawCard
1310,0,获得40个精灵,獲得40個精靈,Get 40 Pokémons,Nhận 40 Pokémon,포켓몬 40마리 획득,Obter 40 Pokémons,รับโปเกมอน 40 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,40,,40,1,0,0,0,0,,0,1300,10,0,{13=10;gold=7500},drawCard
1311,0,获得45个精灵,獲得45個精靈,Get 45 Pokémons,Nhận 45 Pokémon,포켓몬 45마리 획득,Obter 45 Pokémons,รับโปเกมอน 45 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,45,,45,1,0,0,0,0,,0,1300,11,0,{13=10;gold=8000},drawCard
1312,0,获得50个精灵,獲得50個精靈,Get 50 Pokémons,Nhận 50 Pokémon,포켓몬 50마리 획득,Obter 50 Pokémons,รับโปเกมอน 50 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,50,,50,1,0,0,0,0,,0,1300,12,0,{13=10;gold=8500},drawCard
1313,0,获得55个精灵,獲得55個精靈,Get 55 Pokémons,Nhận 55 Pokémon,포켓몬 55마리 획득,Obter 55 Pokémons,รับโปเกมอน 55 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,55,,55,1,0,0,0,0,,0,1300,13,0,{13=10;gold=9000},drawCard
1314,0,获得60个精灵,獲得60個精靈,Get 60 Pokémons,Nhận 60 Pokémon,포켓몬 60마리 획득,Obter 60 Pokémons,รับโปเกมอน 60 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,60,,60,1,0,0,0,0,,0,1300,14,0,{13=10;gold=9500},drawCard
1315,0,获得65个精灵,獲得65個精靈,Get 65 Pokémons,Nhận 65 Pokémon,포켓몬 65마리 획득,Obter 65 Pokémons,รับโปเกมอน 65 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,65,,65,1,0,0,0,0,,0,1300,15,0,{13=10;gold=10000},drawCard
1316,0,获得70个精灵,獲得70個精靈,Get 70 Pokémons,Nhận 70 Pokémon,포켓몬 70마리 획득,Obter 70 Pokémons,รับโปเกมอน 70 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,70,,70,1,0,0,0,0,,0,1300,16,0,{13=10;gold=10500},drawCard
1317,0,获得75个精灵,獲得75個精靈,Get 75 Pokémons,Nhận 75 Pokémon,포켓몬 75마리 획득,Obter 75 Pokémons,รับโปเกมอน 75 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,75,,75,1,0,0,0,0,,0,1300,17,0,{13=10;gold=11000},drawCard
1318,0,获得80个精灵,獲得80個精靈,Get 80 Pokémons,Nhận 80 Pokémon,포켓몬 80마리 획득,Obter 80 Pokémons,รับโปเกมอน 80 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,80,,80,1,0,0,0,0,,0,1300,18,0,{13=10;gold=11500},drawCard
1319,0,获得90个精灵,獲得90個精靈,Get 90 Pokémons,Nhận 90 Pokémon,포켓몬 90마리 획득,Obter 90 Pokémons,รับโปเกมอน 90 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,90,,90,1,0,0,0,0,,0,1300,19,0,{14=10;gold=12000},drawCard
1320,0,获得100个精灵,獲得100個精靈,Get 100 Pokémons,Nhận 100 Pokémon,포켓몬 100마리 획득,Obter 100 Pokémons,รับโปเกมอน 100 ตัว,city/task/icon_ycl.png,宠物达人,寵物達人,Pokémon Expert,Bậc thầy thú cưng,포켓몬의 달인,Pokémon Expert,ผู้เชี่ยวชาญโปเกมอน,76,100,,100,1,0,0,0,0,,0,1300,20,0,{14=10;gold=12500},drawCard
5000,1,每日上线领取经验,每日上線領取經驗,Log in daily and win EXP points,Đăng nhập hàng ngày và giành điểm EXP,매일 접속해 경험치 수령,Faça login diariamente e ganhe pontos de EXP,ล็อกอินรายวันและรับคะแนน EXP,city/task/icon_social.png,新的征程,新的征程,New Journey,Cuộc hành trình mới,새로운 여정,New Journey,New Journey,15,1,,1,10,0,0,0,0,,0,5000,1,5,{role_exp=50;5000=6},
